Date,INFY,BSOFT,BBOX,ACCELYA,HBLPOWER,BOSCHLTD,NCC,AUROPHARMA,NATCOPHARM,SHRIRAMFIN,HINDUNILVR,SBIN,DRREDDY,BHARTIARTL,ONGC,IN5Y,IN10Y,Inflation,GDP,Unemployment,Repo Rate,Corporate Tax rate,IIP,Exchange Rate
2001-11-16,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,5.6,4.823966,8.022,7.33,38.95,47.749,47.22
2001-11-17,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,5.6,4.823966,8.022,7.33,38.95,47.749,47.22
2001-11-18,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,5.6,4.823966,8.022,7.33,38.95,47.749,47.22
2001-11-19,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,5.6,4.823966,8.022,7.33,38.95,47.749,47.22
2001-11-20,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,5.6,4.823966,8.022,7.33,38.95,47.749,47.22
2001-11-21,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,5.6,4.823966,8.022,7.33,38.95,47.749,47.22
2001-11-22,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,5.6,4.823966,8.022,7.33,38.95,47.749,47.22
2001-11-23,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,5.6,4.823966,8.022,7.33,38.95,47.749,47.22
2001-11-24,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,5.6,4.823966,8.022,7.33,38.95,47.749,47.22
2001-11-25,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,5.6,4.823966,8.022,7.33,38.95,47.749,47.22
2001-11-26,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,5.6,4.823966,8.022,7.33,38.95,47.749,47.22
2001-11-27,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,5.6,4.823966,8.022,7.33,38.95,47.749,47.22
2001-11-28,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,5.6,4.823966,8.022,7.33,38.95,47.749,47.22
2001-11-29,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,5.6,4.823966,8.022,7.33,38.95,47.749,47.22
2001-11-30,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,5.6,4.823966,8.022,7.33,38.95,47.749,47.22
2001-12-01,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,5.6,4.823966,8.022,7.33,38.95,47.749,47.22
2001-12-02,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,5.6,4.823966,8.022,7.33,38.95,47.749,47.22
2001-12-03,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,5.6,4.823966,8.022,7.33,38.95,47.749,47.22
2001-12-04,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,5.6,4.823966,8.022,7.33,38.95,47.749,47.22
2001-12-05,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,5.6,4.823966,8.022,7.33,38.95,47.749,47.22
2001-12-06,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,5.6,4.823966,8.022,7.33,38.95,47.749,47.22
2001-12-07,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,5.6,4.823966,8.022,7.33,38.95,47.749,47.22
2001-12-08,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,5.6,4.823966,8.022,7.33,38.95,47.749,47.22
2001-12-09,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,5.6,4.823966,8.022,7.33,38.95,47.749,47.22
2001-12-10,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,5.6,4.823966,8.022,7.33,38.95,47.749,47.22
2001-12-11,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,5.6,4.823966,8.022,7.33,38.95,47.749,47.22
2001-12-12,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,5.6,4.823966,8.022,7.33,38.95,47.749,47.22
2001-12-13,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,5.6,4.823966,8.022,7.33,38.95,47.749,47.22
2001-12-14,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,5.6,4.823966,8.022,7.33,38.95,47.749,47.22
2001-12-15,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,5.6,4.823966,8.022,7.33,38.95,47.749,47.22
2001-12-16,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,5.6,4.823966,8.022,7.33,38.95,47.749,47.22
2001-12-17,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,5.6,4.823966,8.022,7.33,38.95,47.749,47.22
2001-12-18,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,5.6,4.823966,8.022,7.33,38.95,47.749,47.22
2001-12-19,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,5.6,4.823966,8.022,7.33,38.95,47.749,47.22
2001-12-20,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,5.6,4.823966,8.022,7.33,38.95,47.749,47.22
2001-12-21,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,5.6,4.823966,8.022,7.33,38.95,47.749,47.22
2001-12-22,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,5.6,4.823966,8.022,7.33,38.95,47.749,47.22
2001-12-23,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,5.6,4.823966,8.022,7.33,38.95,47.749,47.22
2001-12-24,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,5.6,4.823966,8.022,7.33,38.95,47.749,47.22
2001-12-25,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,5.6,4.823966,8.022,7.33,38.95,47.749,47.22
2001-12-26,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,5.6,4.823966,8.022,7.33,38.95,47.749,47.22
2001-12-27,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,5.6,4.823966,8.022,7.33,38.95,47.749,47.22
2001-12-28,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,5.6,4.823966,8.022,7.33,38.95,47.749,47.22
2001-12-29,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,5.6,4.823966,8.022,7.33,38.95,47.749,47.22
2001-12-30,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,5.6,4.823966,8.022,7.33,38.95,47.749,47.22
2001-12-31,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,5.6,4.823966,8.022,7.33,38.95,47.749,47.22
2002-01-01,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,4.8,3.803975,8.202,7.5,35.7,50.4938,48.6257
2002-01-02,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,4.8,3.803975,8.202,7.5,35.7,50.4938,48.6257
2002-01-03,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,4.8,3.803975,8.202,7.5,35.7,50.4938,48.6257
2002-01-04,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,4.8,3.803975,8.202,7.5,35.7,50.4938,48.6257
2002-01-05,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,4.8,3.803975,8.202,7.5,35.7,50.4938,48.6257
2002-01-06,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,4.8,3.803975,8.202,7.5,35.7,50.4938,48.6257
2002-01-07,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,4.8,3.803975,8.202,7.5,35.7,50.4938,48.6257
2002-01-08,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,4.8,3.803975,8.202,7.5,35.7,50.4938,48.6257
2002-01-09,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,4.8,3.803975,8.202,7.5,35.7,50.4938,48.6257
2002-01-10,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,4.8,3.803975,8.202,7.5,35.7,50.4938,48.6257
2002-01-11,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,4.8,3.803975,8.202,7.5,35.7,50.4938,48.6257
2002-01-12,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,4.8,3.803975,8.202,7.5,35.7,50.4938,48.6257
2002-01-13,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,4.8,3.803975,8.202,7.5,35.7,50.4938,48.6257
2002-01-14,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,4.8,3.803975,8.202,7.5,35.7,50.4938,48.6257
2002-01-15,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,4.8,3.803975,8.202,7.5,35.7,50.4938,48.6257
2002-01-16,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,4.8,3.803975,8.202,7.5,35.7,50.4938,48.6257
2002-01-17,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,4.8,3.803975,8.202,7.5,35.7,50.4938,48.6257
2002-01-18,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,4.8,3.803975,8.202,7.5,35.7,50.4938,48.6257
2002-01-19,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,4.8,3.803975,8.202,7.5,35.7,50.4938,48.6257
2002-01-20,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,4.8,3.803975,8.202,7.5,35.7,50.4938,48.6257
2002-01-21,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,4.8,3.803975,8.202,7.5,35.7,50.4938,48.6257
2002-01-22,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,4.8,3.803975,8.202,7.5,35.7,50.4938,48.6257
2002-01-23,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,4.8,3.803975,8.202,7.5,35.7,50.4938,48.6257
2002-01-24,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,4.8,3.803975,8.202,7.5,35.7,50.4938,48.6257
2002-01-25,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,4.8,3.803975,8.202,7.5,35.7,50.4938,48.6257
2002-01-26,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,4.8,3.803975,8.202,7.5,35.7,50.4938,48.6257
2002-01-27,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,4.8,3.803975,8.202,7.5,35.7,50.4938,48.6257
2002-01-28,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,4.8,3.803975,8.202,7.5,35.7,50.4938,48.6257
2002-01-29,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,4.8,3.803975,8.202,7.5,35.7,50.4938,48.6257
2002-01-30,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,4.8,3.803975,8.202,7.5,35.7,50.4938,48.6257
2002-01-31,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,4.8,3.803975,8.202,7.5,35.7,50.4938,48.6257
2002-02-01,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,4.8,3.803975,8.202,7.5,35.7,50.4938,48.6257
2002-02-02,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,4.8,3.803975,8.202,7.5,35.7,50.4938,48.6257
2002-02-03,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,4.8,3.803975,8.202,7.5,35.7,50.4938,48.6257
2002-02-04,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,4.8,3.803975,8.202,7.5,35.7,50.4938,48.6257
2002-02-05,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,4.8,3.803975,8.202,7.5,35.7,50.4938,48.6257
2002-02-06,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,4.8,3.803975,8.202,7.5,35.7,50.4938,48.6257
